cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
7.00E-07,2,2,46,,,
1.80E-06,22,22,50,,,
4.00E-07,0,0,49,,,
1.60E-06,17,17,49,,,
1.30E-06,12,12,48,,,
7.00E-07,6,6,48,,,
1.20E-06,9,9,47,,,
1.80E-06,18,18,41,,,
2.40E-06,30,30,41,,,
2.70E-06,35,35,42,,,
6.00E-07,1,1,49,,,
1.30E-06,13,13,44,,,
4.40E-06,37,37,45,,,
5.00E-06,31,31,43,,,
5.00E-07,0,0,45,,,
4.00E-07,0,0,53,,,
1.40E-06,12,12,46,,,
2.20E-06,22,22,48,,,
1.10E-06,10,10,49,,,
4.00E-07,1,1,48,,,
4.00E-07,1,1,45,,,
1.00E-06,8,8,46,,,
2.00E-06,22,22,48,,,
2.50E-06,21,21,42,,,
2.70E-06,30,30,40,,,
1.40E-06,15,15,46,,,
8.00E-07,7,7,43,,,
9.00E-07,6,6,32,,,
1.30E-06,5,5,44,,,
1.10E-06,11,11,52,,,
2.60E-06,32,32,52,,,
3.10E-06,43,43,51,,,
2.70E-06,32,32,47,,,
1.90E-06,22,22,49,,,
1.20E-06,12,12,50,,,
1.20E-06,14,14,43,,,
1.00E-06,8,8,46,,,
6.00E-07,2,2,48,,,
2.80E-06,26,26,49,,,
2.10E-06,15,15,44,,,
4.40E-06,34,34,45,,,
3.60E-06,35,35,44,,,
6.00E-07,0,0,45,,,
2.00E-06,18,18,45,,,
8.00E-07,6,6,49,,,
1.60E-06,11,11,51,,,
9.00E-07,8,8,51,,,
1.20E-06,4,4,49,,,
1.90E-06,13,13,58,,,
2.80E-06,33,33,57,,,
8.00E-07,4,4,57,,,
1.70E-06,18,18,57,,,
9.00E-07,6,6,54,,,
