cas operacie,cislo na indexe,index prvku,dlzka zoznamu,,,
2.04E-05,75,165,272,,,
6.03E-05,82,77,278,,,
2.08E-05,32,42,278,,,
2.11E-05,28,74,278,,,
2.29E-05,20,106,276,,,
1.97E-05,16,55,274,,,
1.82E-05,17,253,274,,,
3.37E-05,30,136,273,,,
2.25E-05,90,188,273,,,
1.82E-05,27,241,274,,,
1.95E-05,87,191,274,,,
1.78E-05,86,20,276,,,
2.31E-05,34,186,278,,,
1.81E-05,89,251,278,,,
1.83E-05,82,232,277,,,
1.75E-05,19,259,277,,,
2.04E-05,85,82,277,,,
1.84E-05,15,17,276,,,
1.88E-05,74,46,279,,,
2.16E-05,24,147,277,,,
2.00E-05,72,187,277,,,
1.96E-05,34,194,279,,,
1.91E-05,71,231,280,,,
2.45E-05,79,148,279,,,
1.77E-05,19,259,280,,,
1.77E-05,90,264,283,,,
1.95E-05,86,42,280,,,
1.77E-05,10,265,279,,,
2.07E-05,89,59,284,,,
2.25E-05,86,128,286,,,
1.76E-05,19,265,286,,,
2.07E-05,24,90,282,,,
2.31E-05,12,188,282,,,
2.16E-05,90,69,282,,,
2.20E-05,86,175,281,,,
1.93E-05,90,200,272,,,
1.96E-05,74,220,271,,,
2.66E-05,86,33,272,,,
2.34E-05,89,145,272,,,
2.03E-05,83,68,271,,,
1.93E-05,89,199,271,,,
2.43E-05,72,137,272,,,
2.41E-05,79,152,270,,,
1.94E-05,87,39,268,,,
2.03E-05,24,65,269,,,
1.74E-05,79,259,270,,,
1.98E-05,75,179,270,,,
2.13E-05,28,0,269,,,
2.16E-05,31,172,269,,,
2.07E-05,90,162,270,,,
2.00E-05,84,76,271,,,
2.29E-05,90,89,267,,,
1.86E-05,17,23,269,,,
2.13E-05,86,169,268,,,
2.27E-05,79,129,268,,,
2.09E-05,89,91,271,,,
2.41E-05,17,129,272,,,
3.22E-05,78,141,270,,,
2.40E-05,10,123,270,,,
2.01E-05,86,168,268,,,
2.17E-05,27,118,264,,,
3.19E-05,10,146,259,,,
2.88E-05,86,35,260,,,
1.83E-05,89,227,260,,,
2.18E-05,79,56,262,,,
2.24E-05,33,206,262,,,
1.84E-05,12,256,259,,,
1.71E-05,16,259,261,,,
2.08E-05,16,62,263,,,
1.85E-05,18,218,263,,,
2.04E-05,83,81,258,,,
2.12E-05,7,96,258,,,
1.89E-05,78,197,257,,,
2.01E-05,72,198,261,,,
3.71E-05,79,58,261,,,
1.89E-05,80,197,258,,,
2.14E-05,3,102,255,,,
2.70E-05,88,160,255,,,
2.19E-05,86,105,255,,,
1.99E-05,2,163,252,,,
2.81E-05,24,142,249,,,
2.02E-05,30,162,249,,,
1.86E-05,86,207,256,,,
1.77E-05,19,247,256,,,
2.13E-05,77,162,256,,,
2.38E-05,75,150,252,,,
1.96E-05,87,54,251,,,
1.80E-05,89,220,253,,,
1.73E-05,16,5,251,,,
2.04E-05,84,76,257,,,
1.86E-05,84,208,254,,,
1.90E-05,89,190,253,,,
1.90E-05,20,185,251,,,
1.97E-05,33,180,254,,,
1.87E-05,33,35,259,,,
1.95E-05,32,59,266,,,
1.81E-05,75,21,268,,,
2.04E-05,30,181,270,,,
2.34E-05,79,134,270,,,
2.07E-05,23,89,268,,,
1.90E-05,86,222,272,,,
2.14E-05,8,97,272,,,
1.88E-05,80,215,272,,,
2.23E-05,33,123,274,,,
2.16E-05,80,112,271,,,
2.09E-05,20,152,270,,,
2.06E-05,72,203,273,,,
1.80E-05,4,270,274,,,
1.86E-05,35,10,274,,,
2.07E-05,7,92,275,,,
2.06E-05,13,175,271,,,
2.18E-05,20,115,271,,,
2.04E-05,75,159,266,,,
2.09E-05,9,96,266,,,
2.01E-05,81,79,265,,,
2.37E-05,22,18,262,,,
1.84E-05,80,10,259,,,
2.13E-05,24,87,260,,,
2.09E-05,19,73,255,,,
1.99E-05,4,49,254,,,
2.06E-05,30,177,258,,,
1.83E-05,5,11,256,,,
2.24E-05,77,61,247,,,
1.95E-05,7,36,247,,,
2.19E-05,31,171,247,,,
2.85E-05,24,140,248,,,
2.27E-05,85,83,249,,,
2.10E-05,88,76,250,,,
1.90E-05,7,218,246,,,
2.15E-05,21,36,247,,,
3.05E-05,90,130,250,,,
3.31E-05,85,150,250,,,
2.56E-05,15,18,250,,,
9.35E-05,27,109,245,,,
2.01E-05,76,51,245,,,
1.83E-05,81,226,245,,,
1.92E-05,6,212,245,,,
1.86E-05,28,14,247,,,
2.16E-05,33,86,250,,,
1.91E-05,6,215,250,,,
2.39E-05,9,140,248,,,
2.06E-05,74,56,251,,,
2.13E-05,4,79,251,,,
1.88E-05,26,25,251,,,
2.08E-05,77,155,251,,,
3.77E-05,24,118,253,,,
2.32E-05,85,110,256,,,
2.30E-05,73,123,254,,,
2.25E-05,75,107,254,,,
2.43E-05,9,146,251,,,
2.44E-05,80,99,250,,,
2.32E-05,81,131,251,,,
2.44E-05,31,126,250,,,
1.78E-05,19,2,254,,,
1.91E-05,79,37,253,,,
1.79E-05,19,241,253,,,
2.64E-05,77,162,256,,,
2.05E-05,89,221,257,,,
2.17E-05,73,113,258,,,
2.15E-05,23,144,258,,,
1.86E-05,26,36,258,,,
2.01E-05,90,71,258,,,
2.09E-05,6,96,258,,,
1.85E-05,87,24,258,,,
2.52E-05,8,89,262,,,
1.72E-05,27,257,260,,,
2.11E-05,16,173,260,,,
1.87E-05,15,220,267,,,
1.87E-05,12,4,269,,,
1.91E-05,22,38,268,,,
2.94E-05,23,151,268,,,
1.79E-05,73,21,268,,,
2.51E-05,19,77,268,,,
1.93E-05,16,234,265,,,
2.38E-05,16,237,269,,,
2.28E-05,82,179,264,,,
2.16E-05,30,169,263,,,
1.97E-05,25,205,265,,,
1.91E-05,31,35,262,,,
1.84E-05,80,211,262,,,
2.07E-05,75,145,262,,,
2.12E-05,84,153,258,,,
2.15E-05,12,110,259,,,
1.94E-05,30,185,261,,,
1.76E-05,90,14,258,,,
1.73E-05,78,6,258,,,
6.06E-05,30,166,261,,,
1.70E-05,14,2,257,,,
1.81E-05,9,29,255,,,
2.52E-05,90,141,256,,,
2.06E-05,28,138,254,,,
2.12E-05,73,89,248,,,
1.87E-05,18,41,247,,,
2.07E-05,33,90,255,,,
2.22E-05,24,121,257,,,
1.80E-05,17,23,256,,,
2.06E-05,2,171,258,,,
2.07E-05,6,87,256,,,
1.96E-05,19,68,256,,,
2.20E-05,14,118,259,,,
1.96E-05,90,64,258,,,
2.71E-05,73,110,258,,,
1.89E-05,26,209,254,,,
3.00E-05,3,129,259,,,
1.87E-05,82,209,259,,,
1.97E-05,33,221,264,,,
1.85E-05,21,37,269,,,
1.99E-05,82,184,269,,,
2.30E-05,22,129,268,,,
1.80E-05,88,236,268,,,
2.19E-05,33,162,266,,,
1.83E-05,72,228,269,,,
2.00E-05,88,181,270,,,
2.07E-05,33,89,269,,,
1.81E-05,26,25,271,,,
2.31E-05,23,104,273,,,
2.05E-05,85,176,274,,,
2.02E-05,84,71,274,,,
2.19E-05,89,116,275,,,
1.91E-05,18,43,276,,,
1.97E-05,74,60,277,,,
2.10E-05,88,97,279,,,
1.89E-05,86,47,282,,,
2.27E-05,24,132,282,,,
2.15E-05,89,263,285,,,
2.00E-05,85,203,287,,,
3.04E-05,14,127,285,,,
4.85E-05,85,107,288,,,
1.99E-05,30,205,289,,,
1.80E-05,81,266,296,,,
1.98E-05,89,66,298,,,
2.08E-05,33,184,301,,,
1.89E-05,78,234,299,,,
2.23E-05,12,165,300,,,
1.99E-05,13,14,301,,,
1.92E-05,23,229,299,,,
1.85E-05,17,35,292,,,
2.78E-05,2,170,290,,,
2.24E-05,71,146,291,,,
2.09E-05,84,85,289,,,
2.26E-05,85,138,287,,,
1.81E-05,27,256,288,,,
2.22E-05,14,125,290,,,
2.08E-05,2,169,290,,,
1.94E-05,35,212,290,,,
2.39E-05,30,53,296,,,
2.42E-05,23,153,298,,,
2.15E-05,82,162,297,,,
2.18E-05,85,115,297,,,
1.77E-05,13,283,301,,,
2.06E-05,73,37,304,,,
1.75E-05,15,1,305,,,
2.03E-05,9,52,304,,,
2.12E-05,87,173,306,,,
2.11E-05,81,190,308,,,
1.99E-05,76,237,307,,,
2.92E-05,88,184,308,,,
2.01E-05,19,73,307,,,
2.90E-05,21,192,310,,,
2.71E-05,20,217,309,,,
3.66E-05,86,140,310,,,
2.52E-05,71,103,309,,,
2.27E-05,71,191,310,,,
2.20E-05,82,99,306,,,
2.01E-05,16,56,306,,,
1.94E-05,22,36,306,,,
1.97E-05,81,47,303,,,
2.09E-05,13,68,306,,,
2.05E-05,85,286,303,,,
2.97E-05,74,74,303,,,
4.31E-05,75,91,302,,,
2.09E-05,23,67,301,,,
1.89E-05,79,259,295,,,
1.77E-05,28,1,290,,,
2.12E-05,13,194,290,,,
1.87E-05,34,23,288,,,
2.17E-05,82,98,285,,,
2.36E-05,90,218,284,,,
2.94E-05,23,185,283,,,
2.81E-05,13,152,282,,,
2.50E-05,6,164,281,,,
2.07E-05,18,199,282,,,
2.08E-05,13,58,283,,,
1.95E-05,76,220,280,,,
1.85E-05,12,267,279,,,
1.93E-05,10,230,274,,,
1.83E-05,32,13,274,,,
2.22E-05,89,97,277,,,
1.96E-05,89,217,277,,,
2.35E-05,90,134,281,,,
2.17E-05,29,168,283,,,
2.33E-05,74,135,284,,,
3.79E-05,81,146,285,,,
2.00E-05,17,44,289,,,
2.21E-05,80,218,286,,,
2.01E-05,10,219,286,,,
1.88E-05,33,266,284,,,
2.43E-05,19,120,284,,,
1.99E-05,83,48,285,,,
3.30E-05,30,24,287,,,
1.89E-05,77,254,286,,,
2.23E-05,74,260,283,,,
1.99E-05,86,228,285,,,
3.79E-05,24,88,285,,,
3.06E-05,73,213,285,,,
2.12E-05,90,220,284,,,
2.21E-05,33,106,284,,,
2.01E-05,79,225,286,,,
2.37E-05,14,156,286,,,
3.01E-05,89,105,286,,,
2.13E-05,76,73,286,,,
2.47E-05,14,135,285,,,
1.95E-05,23,37,285,,,
2.36E-05,84,135,289,,,
2.46E-05,86,122,284,,,
2.70E-05,6,54,282,,,
4.79E-05,86,125,283,,,
2.31E-05,80,111,283,,,
2.63E-05,90,137,281,,,
2.38E-05,86,130,283,,,
2.22E-05,15,126,282,,,
1.89E-05,29,267,281,,,
2.11E-05,82,155,281,,,
2.01E-05,4,70,279,,,
2.07E-05,90,217,278,,,
1.93E-05,82,236,277,,,
2.15E-05,7,107,278,,,
1.85E-05,87,37,272,,,
1.73E-05,3,10,272,,,
2.01E-05,75,180,276,,,
2.08E-05,32,163,280,,,
1.79E-05,7,251,280,,,
1.83E-05,16,244,281,,,
1.95E-05,1,49,284,,,
1.87E-05,23,237,284,,,
1.81E-05,23,256,281,,,
2.15E-05,13,66,282,,,
2.33E-05,28,131,281,,,
2.14E-05,24,151,284,,,
2.61E-05,71,61,284,,,
2.28E-05,86,126,285,,,
1.99E-05,30,65,288,,,
1.90E-05,88,54,289,,,
2.21E-05,23,114,289,,,
2.10E-05,27,96,291,,,
1.83E-05,90,31,291,,,
2.29E-05,28,132,290,,,
1.72E-05,7,284,290,,,
2.45E-05,19,94,284,,,
1.90E-05,30,48,274,,,
1.72E-05,22,267,274,,,
2.12E-05,7,97,274,,,
2.92E-05,10,123,274,,,
2.80E-05,88,178,275,,,
2.56E-05,76,214,276,,,
2.47E-05,77,41,276,,,
1.94E-05,78,245,276,,,
2.55E-05,14,124,276,,,
2.01E-05,90,192,277,,,
2.54E-05,85,63,276,,,
1.87E-05,26,31,276,,,
2.06E-05,71,90,274,,,
2.15E-05,89,176,271,,,
1.81E-05,85,31,272,,,
2.02E-05,75,73,272,,,
5.16E-05,26,224,269,,,
3.71E-05,4,59,269,,,
2.16E-05,85,169,267,,,
2.28E-05,82,143,267,,,
1.78E-05,90,13,267,,,
1.80E-05,75,26,267,,,
2.11E-05,29,149,258,,,
2.46E-05,77,133,261,,,
2.54E-05,20,96,260,,,
2.15E-05,83,98,257,,,
2.75E-05,24,77,262,,,
2.09E-05,27,201,261,,,
1.84E-05,81,224,262,,,
2.20E-05,85,86,262,,,
2.61E-05,81,45,263,,,
1.93E-05,22,25,263,,,
2.09E-05,32,60,267,,,
1.83E-05,23,233,270,,,
2.09E-05,21,94,270,,,
2.44E-05,5,143,272,,,
2.06E-05,74,156,271,,,
2.32E-05,1,139,269,,,
1.78E-05,90,12,270,,,
1.94E-05,74,59,269,,,
1.91E-05,7,239,266,,,
2.07E-05,89,95,270,,,
1.73E-05,89,261,270,,,
1.93E-05,80,65,270,,,
1.74E-05,12,16,270,,,
1.77E-05,23,253,269,,,
1.81E-05,88,9,268,,,
1.71E-05,26,262,267,,,
1.80E-05,3,267,269,,,
2.21E-05,86,141,268,,,
2.71E-05,78,188,266,,,
1.88E-05,1,19,267,,,
1.97E-05,1,225,267,,,
2.26E-05,31,172,266,,,
2.23E-05,10,151,267,,,
2.03E-05,78,189,266,,,
2.33E-05,85,89,266,,,
1.91E-05,3,217,262,,,
2.06E-05,83,177,260,,,
2.76E-05,75,71,262,,,
1.83E-05,77,29,261,,,
2.13E-05,9,147,264,,,
6.15E-05,77,145,266,,,
2.06E-05,12,161,265,,,
2.13E-05,13,104,264,,,
1.91E-05,26,20,270,,,
2.40E-05,17,83,269,,,
1.76E-05,90,245,267,,,
1.92E-05,84,54,267,,,
2.26E-05,8,222,270,,,
2.05E-05,19,164,271,,,
1.97E-05,75,66,266,,,
0.0001422,16,251,268,,,
2.49E-05,77,150,269,,,
1.91E-05,29,54,273,,,
1.74E-05,34,9,274,,,
1.99E-05,15,64,275,,,
2.24E-05,79,188,274,,,
2.26E-05,13,117,274,,,
1.96E-05,9,194,272,,,
1.70E-05,5,0,268,,,
2.24E-05,14,125,267,,,
2.04E-05,22,197,264,,,
1.89E-05,87,211,263,,,
2.14E-05,85,93,262,,,
2.00E-05,75,70,265,,,
1.94E-05,25,54,267,,,
1.94E-05,9,192,266,,,
1.90E-05,78,200,266,,,
2.13E-05,74,76,264,,,
1.97E-05,3,192,267,,,
1.78E-05,76,243,267,,,
2.01E-05,83,174,267,,,
1.81E-05,76,30,267,,,
1.79E-05,79,23,262,,,
2.17E-05,1,134,263,,,
1.71E-05,17,4,263,,,
2.03E-05,2,152,259,,,
2.12E-05,15,167,257,,,
1.93E-05,24,52,263,,,
1.84E-05,71,29,263,,,
2.10E-05,81,140,261,,,
1.79E-05,74,233,259,,,
2.09E-05,11,92,262,,,
1.81E-05,27,9,261,,,
2.42E-05,76,121,263,,,
1.94E-05,15,55,262,,,
1.86E-05,29,213,262,,,
1.92E-05,34,54,263,,,
1.86E-05,21,206,261,,,
2.15E-05,86,111,261,,,
2.08E-05,32,47,261,,,
1.88E-05,11,42,261,,,
2.06E-05,83,190,260,,,
3.11E-05,80,124,266,,,
1.82E-05,83,26,265,,,
2.19E-05,89,166,265,,,
3.20E-05,89,185,266,,,
2.03E-05,89,169,268,,,
2.20E-05,11,145,267,,,
1.92E-05,72,35,267,,,
2.12E-05,18,85,267,,,
2.13E-05,10,153,262,,,
1.94E-05,80,230,259,,,
2.24E-05,26,250,259,,,
1.82E-05,16,256,259,,,
2.01E-05,78,185,252,,,
2.32E-05,90,137,255,,,
3.15E-05,90,135,255,,,
2.39E-05,27,242,259,,,
4.07E-05,5,136,262,,,
1.97E-05,18,43,257,,,
3.62E-05,10,115,258,,,
1.78E-05,16,3,259,,,
2.11E-05,19,76,260,,,
2.20E-05,26,133,262,,,
1.90E-05,28,200,261,,,
2.08E-05,27,157,259,,,
1.85E-05,76,34,250,,,
1.88E-05,88,225,250,,,
1.70E-05,17,3,249,,,
1.86E-05,28,31,255,,,
2.19E-05,22,119,256,,,
1.92E-05,21,197,257,,,
1.92E-05,24,48,257,,,
2.08E-05,28,89,252,,,
2.02E-05,12,162,252,,,
2.21E-05,71,118,254,,,
2.18E-05,73,118,255,,,
1.84E-05,81,27,254,,,
1.95E-05,27,182,260,,,
2.07E-05,28,143,259,,,
1.95E-05,90,57,259,,,
1.75E-05,74,240,256,,,
1.78E-05,77,247,256,,,
2.15E-05,7,157,255,,,
2.81E-05,82,184,255,,,
2.03E-05,10,72,261,,,
1.84E-05,84,216,261,,,
1.89E-05,1,233,263,,,
2.17E-05,30,62,265,,,
2.50E-05,82,143,261,,,
3.28E-05,15,41,259,,,
2.06E-05,80,62,259,,,
2.11E-05,29,204,259,,,
2.03E-05,77,57,253,,,
1.78E-05,77,251,255,,,
1.88E-05,88,235,255,,,
2.48E-05,75,59,255,,,
1.88E-05,27,214,260,,,
3.94E-05,71,151,257,,,
2.34E-05,26,154,257,,,
1.92E-05,26,54,253,,,
2.24E-05,82,139,252,,,
1.97E-05,76,195,250,,,
2.24E-05,85,95,250,,,
1.98E-05,32,167,252,,,
1.87E-05,1,40,253,,,
1.99E-05,90,165,252,,,
2.04E-05,83,85,252,,,
1.92E-05,77,190,254,,,
3.01E-05,5,112,258,,,
1.97E-05,85,175,255,,,
1.78E-05,74,239,254,,,
2.19E-05,26,147,254,,,
2.28E-05,5,126,250,,,
1.93E-05,75,56,249,,,
1.93E-05,85,59,247,,,
1.98E-05,78,35,251,,,
2.81E-05,76,223,251,,,
1.90E-05,75,198,255,,,
2.02E-05,90,156,252,,,
1.92E-05,34,52,255,,,
2.10E-05,86,93,256,,,
1.92E-05,87,189,255,,,
1.96E-05,22,194,245,,,
1.98E-05,76,167,250,,,
2.22E-05,28,122,252,,,
1.79E-05,16,224,252,,,
1.75E-05,31,10,250,,,
1.90E-05,2,56,250,,,
1.85E-05,74,41,248,,,
1.69E-05,7,2,241,,,
1.93E-05,86,186,243,,,
2.15E-05,4,166,243,,,
1.85E-05,76,29,249,,,
2.63E-05,75,17,247,,,
2.81E-05,27,205,248,,,
2.06E-05,71,139,247,,,
1.72E-05,27,6,248,,,
1.74E-05,34,234,248,,,
1.96E-05,80,66,242,,,
1.86E-05,21,194,242,,,
1.78E-05,34,217,242,,,
3.38E-05,81,66,243,,,
8.45E-05,7,95,242,,,
2.37E-05,87,173,242,,,
2.18E-05,72,103,241,,,
1.83E-05,22,197,244,,,
1.90E-05,25,54,242,,,
2.05E-05,17,58,238,,,
1.99E-05,1,184,237,,,
2.09E-05,87,156,237,,,
3.39E-05,86,77,240,,,
1.84E-05,74,197,238,,,
2.14E-05,76,88,237,,,
1.76E-05,88,223,241,,,
2.90E-05,7,133,246,,,
2.07E-05,21,165,245,,,
1.87E-05,78,221,246,,,
1.96E-05,86,189,247,,,
2.17E-05,9,62,250,,,
2.03E-05,75,187,250,,,
1.98E-05,26,32,250,,,
1.95E-05,71,173,248,,,
1.91E-05,32,190,249,,,
1.87E-05,83,203,250,,,
1.76E-05,71,228,250,,,
2.02E-05,7,70,253,,,
1.90E-05,21,203,253,,,
1.98E-05,81,69,253,,,
2.14E-05,87,136,256,,,
1.96E-05,9,63,255,,,
1.94E-05,1,198,256,,,
1.74E-05,78,10,257,,,
1.92E-05,6,193,257,,,
1.96E-05,28,185,258,,,
2.23E-05,5,126,259,,,
2.14E-05,14,102,255,,,
1.87E-05,86,203,256,,,
1.88E-05,26,38,252,,,
1.71E-05,1,0,255,,,
1.71E-05,79,245,253,,,
2.01E-05,82,158,246,,,
3.66E-05,87,180,249,,,
4.03E-05,90,45,248,,,
2.78E-05,81,29,248,,,
2.28E-05,73,165,248,,,
1.96E-05,34,57,246,,,
2.08E-05,89,91,247,,,
1.76E-05,15,232,247,,,
2.67E-05,87,191,254,,,
3.33E-05,75,60,253,,,
1.83E-05,19,244,252,,,
2.19E-05,87,137,250,,,
2.40E-05,78,231,249,,,
1.81E-05,19,26,252,,,
1.71E-05,26,248,253,,,
1.77E-05,23,19,253,,,
2.42E-05,84,139,251,,,
1.79E-05,78,232,251,,,
1.88E-05,75,223,252,,,
2.73E-05,17,71,250,,,
2.08E-05,19,61,250,,,
2.07E-05,82,85,251,,,
2.20E-05,76,124,250,,,
2.04E-05,78,137,251,,,
1.94E-05,21,176,251,,,
1.75E-05,72,12,250,,,
2.89E-05,78,148,248,,,
1.79E-05,32,210,238,,,
1.78E-05,11,21,238,,,
2.18E-05,80,114,238,,,
1.76E-05,6,10,242,,,
1.77E-05,13,227,243,,,
1.94E-05,2,60,236,,,
1.73E-05,73,228,238,,,
2.04E-05,82,82,237,,,
1.73E-05,82,226,231,,,
1.88E-05,30,40,235,,,
1.71E-05,75,230,238,,,
1.75E-05,20,213,237,,,
2.02E-05,12,66,241,,,
2.06E-05,76,91,242,,,
1.98E-05,20,72,241,,,
2.08E-05,6,97,240,,,
1.98E-05,20,70,240,,,
1.75E-05,23,227,243,,,
3.21E-05,74,144,246,,,
2.07E-05,77,165,247,,,
2.16E-05,24,88,241,,,
2.37E-05,14,96,239,,,
2.02E-05,86,180,239,,,
1.79E-05,19,1,242,,,
1.95E-05,10,192,241,,,
1.96E-05,75,231,241,,,
1.99E-05,87,191,243,,,
2.65E-05,87,193,243,,,
2.75E-05,17,241,243,,,
3.03E-05,10,96,243,,,
2.63E-05,9,55,241,,,
2.49E-05,24,205,241,,,
2.26E-05,17,69,241,,,
2.36E-05,10,112,243,,,
2.01E-05,88,180,241,,,
2.08E-05,11,68,242,,,
2.35E-05,33,107,240,,,
3.40E-05,11,67,241,,,
1.83E-05,22,199,242,,,
2.17E-05,85,33,241,,,
1.77E-05,81,18,243,,,
2.62E-05,32,195,246,,,
2.05E-05,15,79,245,,,
2.09E-05,90,94,242,,,
2.08E-05,27,160,238,,,
1.99E-05,32,192,242,,,
2.01E-05,76,76,245,,,
1.99E-05,85,153,244,,,
1.83E-05,17,197,241,,,
2.14E-05,80,135,238,,,
1.93E-05,17,194,238,,,
2.15E-05,10,106,241,,,
2.34E-05,10,106,241,,,
2.22E-05,84,126,245,,,
2.04E-05,82,136,244,,,
2.05E-05,18,63,244,,,
1.93E-05,22,200,244,,,
2.54E-05,90,85,244,,,
2.85E-05,81,149,243,,,
1.83E-05,78,198,240,,,
2.00E-05,71,72,241,,,
1.77E-05,82,21,237,,,
1.91E-05,81,193,236,,,
2.17E-05,88,91,236,,,
2.00E-05,76,76,232,,,
2.16E-05,89,108,231,,,
1.88E-05,13,16,234,,,
1.84E-05,78,198,235,,,
2.06E-05,10,135,234,,,
1.97E-05,89,147,230,,,
1.97E-05,23,143,228,,,
2.15E-05,90,111,226,,,
1.82E-05,80,32,226,,,
2.07E-05,87,182,225,,,
2.31E-05,21,158,225,,,
1.76E-05,14,10,226,,,
1.78E-05,13,204,227,,,
1.92E-05,89,161,227,,,
2.58E-05,10,135,228,,,
1.85E-05,30,174,223,,,
1.74E-05,24,213,222,,,
2.01E-05,14,80,220,,,
2.16E-05,83,130,220,,,
2.99E-05,7,136,224,,,
1.72E-05,87,2,221,,,
1.82E-05,80,27,221,,,
1.79E-05,19,206,223,,,
1.73E-05,32,7,218,,,
2.02E-05,88,81,219,,,
2.87E-05,80,121,216,,,
2.10E-05,81,96,207,,,
1.76E-05,83,189,207,,,
1.95E-05,86,61,212,,,
1.86E-05,23,162,211,,,
1.77E-05,19,193,210,,,
2.04E-05,89,60,204,,,
1.89E-05,10,168,204,,,
2.60E-05,13,185,203,,,
2.96E-05,7,43,204,,,
2.39E-05,90,113,204,,,
1.72E-05,24,200,204,,,
1.85E-05,23,153,201,,,
2.05E-05,74,116,203,,,
1.78E-05,78,16,206,,,
2.09E-05,76,104,206,,,
1.86E-05,90,37,212,,,
1.95E-05,19,65,210,,,
2.06E-05,2,86,208,,,
1.87E-05,89,160,208,,,
1.81E-05,32,182,210,,,
2.00E-05,89,57,205,,,
1.89E-05,73,147,207,,,
1.88E-05,76,44,205,,,
1.73E-05,13,6,207,,,
2.05E-05,90,114,203,,,
2.32E-05,13,104,203,,,
2.46E-05,73,51,203,,,
1.84E-05,78,37,200,,,
1.89E-05,24,50,200,,,
1.80E-05,87,161,198,,,
1.95E-05,86,57,200,,,
1.92E-05,89,127,202,,,
1.92E-05,75,161,202,,,
1.89E-05,73,137,202,,,
2.00E-05,21,134,200,,,
2.14E-05,33,87,206,,,
1.73E-05,13,1,206,,,
1.84E-05,84,165,204,,,
1.96E-05,83,27,208,,,
2.22E-05,7,116,209,,,
2.02E-05,90,111,212,,,
2.07E-05,76,135,211,,,
2.08E-05,20,58,211,,,
1.76E-05,11,15,214,,,
2.34E-05,4,59,208,,,
1.75E-05,15,2,205,,,
2.58E-05,76,99,201,,,
2.21E-05,33,135,199,,,
1.85E-05,18,37,197,,,
2.09E-05,21,160,198,,,
1.81E-05,74,167,198,,,
1.94E-05,20,165,189,,,
2.24E-05,74,100,190,,,
1.87E-05,17,143,192,,,
1.90E-05,33,131,192,,,
2.01E-05,75,71,198,,,
2.05E-05,77,80,198,,,
2.01E-05,80,75,199,,,
2.03E-05,6,104,199,,,
2.16E-05,82,70,201,,,
2.06E-05,77,82,200,,,
1.74E-05,84,10,201,,,
1.85E-05,25,38,203,,,
1.78E-05,20,182,204,,,
1.87E-05,75,155,203,,,
1.81E-05,28,17,192,,,
1.94E-05,25,125,196,,,
1.92E-05,85,54,197,,,
1.70E-05,14,5,197,,,
2.44E-05,11,163,197,,,
2.56E-05,31,138,197,,,
1.76E-05,14,4,198,,,
1.92E-05,85,52,198,,,
1.95E-05,87,50,200,,,
1.98E-05,24,69,201,,,
2.01E-05,85,74,201,,,
1.74E-05,11,15,203,,,
2.62E-05,82,80,202,,,
1.74E-05,8,10,200,,,
3.22E-05,77,118,200,,,
2.20E-05,81,104,199,,,
2.25E-05,83,95,196,,,
1.86E-05,72,35,198,,,
2.12E-05,83,94,194,,,
1.84E-05,86,33,193,,,
1.71E-05,18,192,195,,,
1.99E-05,28,68,193,,,
1.83E-05,27,151,195,,,
2.06E-05,81,39,190,,,
1.81E-05,85,158,189,,,
2.01E-05,26,71,189,,,
1.74E-05,31,177,192,,,
2.03E-05,2,68,189,,,
1.82E-05,4,22,185,,,
2.11E-05,78,119,185,,,
1.98E-05,11,66,190,,,
2.45E-05,26,74,189,,,
2.46E-05,31,175,189,,,
2.02E-05,80,26,189,,,
1.75E-05,13,168,189,,,
4.16E-05,25,72,191,,,
2.83E-05,86,129,188,,,
2.27E-05,9,105,187,,,
2.07E-05,24,115,188,,,
2.63E-05,26,48,184,,,
2.09E-05,31,126,183,,,
2.07E-05,16,114,182,,,
2.21E-05,26,70,185,,,
2.56E-05,82,70,184,,,
1.92E-05,33,135,180,,,
1.94E-05,71,30,180,,,
2.41E-05,31,27,181,,,
2.03E-05,78,115,181,,,
2.00E-05,90,107,178,,,
2.42E-05,71,52,179,,,
2.08E-05,90,77,183,,,
1.76E-05,90,158,179,,,
1.75E-05,4,9,179,,,
1.74E-05,12,0,179,,,
2.02E-05,12,67,179,,,
1.93E-05,78,110,178,,,
1.94E-05,3,54,181,,,
1.93E-05,83,117,183,,,
1.90E-05,85,32,182,,,
1.83E-05,71,28,182,,,
1.89E-05,73,128,185,,,
1.88E-05,25,42,185,,,
1.82E-05,2,172,187,,,
1.87E-05,28,146,187,,,
1.85E-05,3,139,187,,,
1.81E-05,15,30,187,,,
2.07E-05,75,88,187,,,
1.85E-05,28,28,186,,,
2.02E-05,82,105,185,,,
1.72E-05,81,174,184,,,
1.85E-05,27,137,185,,,
2.07E-05,31,89,192,,,
1.77E-05,26,169,192,,,
1.73E-05,2,175,192,,,
1.93E-05,73,113,188,,,
2.02E-05,75,82,187,,,
1.82E-05,74,144,188,,,
1.88E-05,88,124,184,,,
2.35E-05,83,114,184,,,
2.27E-05,16,65,180,,,
2.08E-05,75,80,177,,,
2.16E-05,25,72,181,,,
1.94E-05,30,33,182,,,
2.00E-05,72,57,181,,,
3.43E-05,81,113,181,,,
1.99E-05,34,160,183,,,
2.23E-05,14,0,183,,,
1.90E-05,90,154,183,,,
1.87E-05,14,141,183,,,
