cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,sum,pocet
8.35E-05,14,0,73,,,,
8.58E-05,34,0,75,,,,
8.44E-05,26,0,75,,,,
8.46E-05,33,0,76,,,,
8.40E-05,9,0,77,,,,
8.42E-05,13,0,78,,,,
0.0001795,13,0,78,,,,
8.37E-05,4,0,77,,,,
8.46E-05,21,0,79,,,,
8.56E-05,27,0,79,,,,
8.45E-05,3,0,80,,,,
8.42E-05,10,0,80,,,,
8.44E-05,9,0,81,,,,
9.00E-05,25,0,83,,,,
8.40E-05,29,0,84,,,,
8.40E-05,34,0,84,,,,
8.37E-05,14,0,84,,,,
8.37E-05,5,0,85,,,,
9.98E-05,4,0,82,,,,
8.87E-05,44,0,83,,,,
8.48E-05,12,0,81,,,,
8.50E-05,39,0,82,,,,
8.53E-05,28,0,82,,,,
0.0001166,12,0,80,,,,
0.0001015,2,0,81,,,,
8.61E-05,39,0,82,,,,
8.54E-05,24,0,83,,,,
8.53E-05,3,0,78,,,,
8.50E-05,10,0,79,,,,
8.51E-05,1,0,80,,,,
8.42E-05,5,0,80,,,,
8.44E-05,25,0,81,,,,
8.39E-05,13,0,82,,,,
8.42E-05,31,0,84,,,,
8.39E-05,40,0,85,,,,
8.77E-05,45,0,83,,,,
8.38E-05,24,0,84,,,,
8.56E-05,37,0,87,,,,
8.40E-05,9,0,89,,,,
8.40E-05,29,0,90,,,,
8.41E-05,14,0,91,,,,
8.55E-05,43,0,92,,,,
9.23E-05,45,0,92,,,,
8.45E-05,19,0,94,,,,
8.41E-05,17,0,96,,,,
8.42E-05,33,0,97,,,,
8.39E-05,34,0,97,,,,
8.39E-05,18,0,99,,,,
8.43E-05,5,0,98,,,,
8.46E-05,42,0,100,,,,
8.40E-05,38,0,97,,,,
8.55E-05,33,0,96,,,,
8.38E-05,42,0,97,,,,
8.54E-05,7,0,93,,,,
0.0002184,9,0,93,,,,
8.38E-05,2,0,93,,,,
8.41E-05,5,0,93,,,,
8.44E-05,24,0,96,,,,
8.37E-05,10,0,96,,,,
8.55E-05,19,0,98,,,,
8.65E-05,33,0,99,,,,
8.56E-05,41,0,99,,,,
8.38E-05,10,0,98,,,,
8.57E-05,28,0,100,,,,
8.41E-05,45,0,100,,,,
8.46E-05,16,0,98,,,,
8.37E-05,32,0,98,,,,
8.67E-05,18,0,97,,,,
8.40E-05,1,0,102,,,,
8.44E-05,11,0,103,,,,
8.38E-05,34,0,102,,,,
8.41E-05,3,0,97,,,,
9.00E-05,30,0,96,,,,
9.04E-05,45,0,92,,,,
8.48E-05,33,0,92,,,,
8.44E-05,40,0,94,,,,
0.0001386,42,0,94,,,,
8.43E-05,10,0,95,,,,
8.41E-05,38,0,93,,,,
9.31E-05,39,0,95,,,,
8.38E-05,14,0,90,,,,
8.38E-05,1,0,91,,,,
8.36E-05,7,0,92,,,,
8.39E-05,45,0,87,,,,
8.53E-05,10,0,87,,,,
8.50E-05,25,0,88,,,,
9.04E-05,37,0,88,,,,
8.40E-05,11,0,87,,,,
8.42E-05,17,0,86,,,,
8.41E-05,30,0,88,,,,
8.40E-05,6,0,88,,,,
8.42E-05,3,0,87,,,,
8.42E-05,18,0,85,,,,
8.43E-05,33,0,87,,,,
8.47E-05,19,0,87,,,,
8.46E-05,17,0,85,,,,
9.02E-05,6,0,87,,,,
9.09E-05,44,0,85,,,,
8.42E-05,20,0,81,,,,
8.37E-05,15,0,81,,,,
8.38E-05,37,0,84,,,,
8.40E-05,6,0,85,,,,
8.37E-05,27,0,85,,,,
8.41E-05,37,0,90,,,,
8.41E-05,20,0,89,,,,
8.42E-05,2,0,88,,,,
8.38E-05,15,0,88,,,,
8.36E-05,11,0,88,,,,
8.41E-05,28,0,89,,,,
8.44E-05,19,0,89,,,,
8.39E-05,5,0,90,,,,
8.41E-05,43,0,90,,,,
8.40E-05,2,0,88,,,,
8.41E-05,21,0,90,,,,
8.42E-05,32,0,91,,,,
8.59E-05,22,0,94,,,,
8.99E-05,37,0,95,,,,
8.41E-05,34,0,95,,,,
8.38E-05,21,0,95,,,,
8.54E-05,4,0,97,,,,
0.0001121,26,0,98,,,,
8.38E-05,15,0,99,,,,
8.36E-05,26,0,100,,,,
9.13E-05,44,0,99,,,,
0.0001152,44,0,100,,,,
8.38E-05,37,0,103,,,,
8.41E-05,36,0,103,,,,
8.59E-05,27,0,107,,,,
8.39E-05,40,0,106,,,,
9.07E-05,16,0,109,,,,
8.98E-05,30,0,109,,,,
8.63E-05,5,0,110,,,,
8.62E-05,5,0,109,,,,
8.41E-05,40,0,110,,,,
8.40E-05,43,0,111,,,,
8.37E-05,29,0,111,,,,
8.38E-05,1,0,113,,,,
8.40E-05,5,0,113,,,,
8.40E-05,41,0,115,,,,
8.43E-05,3,0,109,,,,
9.39E-05,20,0,111,,,,
8.41E-05,41,0,109,,,,
8.34E-05,33,0,109,,,,
8.45E-05,21,0,110,,,,
8.43E-05,14,0,111,,,,
8.39E-05,39,0,109,,,,
9.20E-05,35,0,101,,,,
8.42E-05,6,0,104,,,,
8.63E-05,24,0,107,,,,
8.41E-05,44,0,109,,,,
8.37E-05,37,0,110,,,,
8.97E-05,29,0,111,,,,
8.42E-05,41,0,110,,,,
9.10E-05,7,0,102,,,,
8.64E-05,27,0,103,,,,
0.0001624,7,0,109,,,,
8.38E-05,1,0,111,,,,
8.42E-05,15,0,110,,,,
8.44E-05,25,0,100,,,,
8.40E-05,14,0,98,,,,
8.46E-05,3,0,100,,,,
8.37E-05,28,0,99,,,,
8.44E-05,19,0,96,,,,
9.06E-05,28,0,97,,,,
8.34E-05,44,0,98,,,,
8.31E-05,28,0,96,,,,
8.34E-05,25,0,96,,,,
8.91E-05,36,0,91,,,,
8.39E-05,28,0,93,,,,
8.41E-05,39,0,93,,,,
8.44E-05,32,0,96,,,,
8.37E-05,29,0,96,,,,
8.42E-05,17,0,97,,,,
8.69E-05,39,0,98,,,,
8.41E-05,14,0,100,,,,
8.40E-05,39,0,102,,,,
0.0001132,42,0,97,,,,
8.54E-05,35,0,98,,,,
8.49E-05,27,0,103,,,,
8.56E-05,12,0,102,,,,
8.44E-05,14,0,105,,,,
8.44E-05,10,0,105,,,,
8.45E-05,25,0,106,,,,
8.48E-05,12,0,108,,,,
8.42E-05,41,0,109,,,,
8.62E-05,17,0,114,,,,
8.49E-05,26,0,114,,,,
8.47E-05,30,0,117,,,,
8.43E-05,25,0,119,,,,
8.67E-05,5,0,118,,,,
8.57E-05,38,0,119,,,,
8.44E-05,25,0,118,,,,
8.46E-05,23,0,119,,,,
8.47E-05,22,0,120,,,,
8.47E-05,34,0,121,,,,
8.46E-05,19,0,117,,,,
8.47E-05,1,0,119,,,,
8.34E-05,10,0,120,,,,
8.41E-05,34,0,121,,,,
8.41E-05,8,0,121,,,,
8.32E-05,8,0,121,,,,
8.44E-05,40,0,121,,,,
8.38E-05,6,0,122,,,,
8.38E-05,8,0,122,,,,
8.40E-05,23,0,113,,,,
8.43E-05,38,0,114,,,,
8.35E-05,43,0,116,,,,
8.34E-05,26,0,117,,,,
8.34E-05,17,0,115,,,,
8.33E-05,26,0,114,,,,
8.32E-05,1,0,115,,,,
8.32E-05,33,0,117,,,,
8.36E-05,45,0,118,,,,
8.43E-05,17,0,123,,,,
8.40E-05,1,0,121,,,,
8.40E-05,16,0,124,,,,
8.46E-05,30,0,119,,,,
8.53E-05,13,0,122,,,,
8.47E-05,1,0,119,,,,
8.44E-05,25,0,118,,,,
0.0001353,21,0,117,,,,
8.55E-05,19,0,115,,,,
8.43E-05,41,0,112,,,,
9.16E-05,31,0,110,,,,
8.39E-05,11,0,106,,,,
8.54E-05,40,0,105,,,,
8.64E-05,23,0,108,,,,
8.49E-05,40,0,110,,,,
8.53E-05,25,0,112,,,,
0.0001086,39,0,108,,,,
0.0001221,2,0,113,,,,
8.45E-05,16,0,107,,,,
8.46E-05,43,0,110,,,,
8.38E-05,15,0,111,,,,
0.0001135,13,0,110,,,,
0.0001088,8,0,109,,,,
9.07E-05,43,0,112,,,,
8.37E-05,17,0,100,,,,
8.37E-05,6,0,100,,,,
9.09E-05,14,0,100,,,,
8.36E-05,40,0,102,,,,
8.37E-05,15,0,100,,,,
8.37E-05,24,0,101,,,,
8.28E-05,17,0,101,,,,
8.31E-05,39,0,101,,,,
8.31E-05,16,0,102,,,,
8.34E-05,28,0,103,,,,
8.33E-05,24,0,105,,,,
8.35E-05,43,0,107,,,,
8.30E-05,13,0,108,,,,
8.36E-05,40,0,107,,,,
9.37E-05,1,0,111,,,,
8.38E-05,23,0,115,,,,
8.39E-05,41,0,115,,,,
8.39E-05,43,0,116,,,,
9.31E-05,32,0,114,,,,
8.36E-05,22,0,114,,,,
8.75E-05,17,0,113,,,,
8.60E-05,35,0,114,,,,
8.53E-05,13,0,114,,,,
8.39E-05,41,0,115,,,,
8.40E-05,41,0,116,,,,
8.37E-05,38,0,118,,,,
8.38E-05,8,0,119,,,,
8.91E-05,14,0,122,,,,
8.41E-05,42,0,123,,,,
8.49E-05,27,0,126,,,,
8.43E-05,12,0,127,,,,
8.38E-05,33,0,123,,,,
8.36E-05,27,0,124,,,,
8.39E-05,34,0,124,,,,
8.41E-05,39,0,119,,,,
8.39E-05,44,0,117,,,,
0.0001122,9,0,119,,,,
8.49E-05,3,0,121,,,,
8.79E-05,23,0,121,,,,
8.39E-05,38,0,115,,,,
8.42E-05,13,0,114,,,,
0.0001154,41,0,114,,,,
9.25E-05,13,0,115,,,,
9.41E-05,16,0,115,,,,
8.53E-05,42,0,115,,,,
8.40E-05,23,0,116,,,,
8.41E-05,11,0,117,,,,
8.70E-05,19,0,117,,,,
8.40E-05,15,0,115,,,,
8.45E-05,3,0,116,,,,
8.41E-05,39,0,114,,,,
8.40E-05,10,0,114,,,,
8.48E-05,40,0,115,,,,
8.41E-05,1,0,122,,,,
8.40E-05,38,0,121,,,,
8.55E-05,8,0,124,,,,
8.52E-05,33,0,124,,,,
8.40E-05,8,0,121,,,,
8.40E-05,44,0,122,,,,
8.39E-05,43,0,124,,,,
8.40E-05,19,0,125,,,,
8.39E-05,2,0,126,,,,
8.46E-05,15,0,126,,,,
8.44E-05,4,0,127,,,,
8.38E-05,33,0,129,,,,
8.57E-05,44,0,127,,,,
9.02E-05,20,0,127,,,,
8.43E-05,17,0,128,,,,
8.40E-05,16,0,128,,,,
8.40E-05,23,0,128,,,,
8.37E-05,32,0,130,,,,
0.0001894,6,0,132,,,,
8.45E-05,5,0,134,,,,
8.39E-05,41,0,135,,,,
8.44E-05,37,0,133,,,,
8.40E-05,34,0,134,,,,
8.36E-05,42,0,135,,,,
8.34E-05,14,0,133,,,,
8.39E-05,23,0,134,,,,
8.34E-05,20,0,137,,,,
8.31E-05,14,0,136,,,,
0.0001252,25,0,136,,,,
0.0001218,14,0,136,,,,
8.37E-05,37,0,131,,,,
9.13E-05,3,0,133,,,,
8.40E-05,18,0,133,,,,
8.38E-05,16,0,132,,,,
8.43E-05,33,0,130,,,,
9.76E-05,41,0,131,,,,
8.38E-05,27,0,128,,,,
8.43E-05,41,0,129,,,,
8.44E-05,3,0,130,,,,
8.40E-05,44,0,131,,,,
8.59E-05,38,0,132,,,,
8.56E-05,17,0,135,,,,
9.18E-05,43,0,132,,,,
8.42E-05,17,0,133,,,,
8.51E-05,44,0,131,,,,
8.47E-05,10,0,129,,,,
0.0001137,44,0,132,,,,
8.52E-05,35,0,132,,,,
8.38E-05,12,0,131,,,,
8.39E-05,9,0,132,,,,
8.36E-05,15,0,131,,,,
0.0001203,17,0,132,,,,
8.43E-05,42,0,131,,,,
8.43E-05,16,0,132,,,,
8.46E-05,13,0,132,,,,
8.38E-05,24,0,127,,,,
0.0001764,44,0,128,,,,
8.42E-05,42,0,128,,,,
8.39E-05,35,0,126,,,,
8.40E-05,14,0,127,,,,
8.64E-05,11,0,128,,,,
8.53E-05,9,0,134,,,,
0.0001213,38,0,132,,,,
8.83E-05,2,0,133,,,,
8.38E-05,26,0,133,,,,
8.38E-05,19,0,132,,,,
8.57E-05,17,0,134,,,,
8.42E-05,20,0,135,,,,
8.51E-05,21,0,135,,,,
8.41E-05,17,0,137,,,,
8.43E-05,2,0,138,,,,
8.45E-05,41,0,136,,,,
9.16E-05,27,0,134,,,,
8.31E-05,22,0,134,,,,
8.29E-05,30,0,129,,,,
8.40E-05,3,0,121,,,,
8.47E-05,32,0,122,,,,
8.37E-05,17,0,124,,,,
8.42E-05,6,0,125,,,,
8.40E-05,38,0,125,,,,
8.34E-05,16,0,124,,,,
8.31E-05,4,0,125,,,,
8.32E-05,31,0,126,,,,
9.98E-05,21,0,123,,,,
8.34E-05,16,0,126,,,,
0.0001098,14,0,123,,,,
8.35E-05,6,0,119,,,,
8.34E-05,31,0,119,,,,
9.22E-05,12,0,120,,,,
9.16E-05,36,0,120,,,,
9.21E-05,20,0,122,,,,
8.39E-05,45,0,120,,,,
8.44E-05,32,0,125,,,,
8.43E-05,35,0,125,,,,
8.41E-05,40,0,125,,,,
8.43E-05,28,0,129,,,,
8.47E-05,13,0,129,,,,
8.40E-05,9,0,131,,,,
8.42E-05,24,0,133,,,,
8.39E-05,19,0,132,,,,
8.36E-05,5,0,132,,,,
8.40E-05,13,0,131,,,,
8.47E-05,11,0,134,,,,
8.42E-05,26,0,135,,,,
8.40E-05,34,0,135,,,,
8.41E-05,21,0,136,,,,
8.39E-05,5,0,136,,,,
8.52E-05,9,0,136,,,,
0.0001115,34,0,138,,,,
9.47E-05,43,0,140,,,,
8.39E-05,1,0,141,,,,
8.47E-05,23,0,143,,,,
9.19E-05,5,0,142,,,,
8.44E-05,36,0,139,,,,
8.52E-05,1,0,133,,,,
8.38E-05,36,0,131,,,,
8.44E-05,30,0,134,,,,
8.41E-05,4,0,132,,,,
0.0001012,32,0,130,,,,
9.91E-05,3,0,130,,,,
9.15E-05,40,0,130,,,,
8.42E-05,40,0,130,,,,
8.39E-05,36,0,131,,,,
8.36E-05,37,0,127,,,,
8.43E-05,14,0,128,,,,
8.36E-05,26,0,130,,,,
8.40E-05,16,0,132,,,,
8.35E-05,10,0,133,,,,
8.40E-05,33,0,134,,,,
8.43E-05,17,0,135,,,,
8.40E-05,22,0,136,,,,
0.0001235,38,0,137,,,,
8.44E-05,43,0,137,,,,
8.41E-05,45,0,136,,,,
8.40E-05,39,0,137,,,,
8.44E-05,23,0,137,,,,
8.36E-05,28,0,135,,,,
9.31E-05,4,0,131,,,,
8.42E-05,30,0,131,,,,
8.40E-05,39,0,130,,,,
8.40E-05,28,0,131,,,,
8.38E-05,30,0,126,,,,
8.39E-05,25,0,124,,,,
8.40E-05,37,0,125,,,,
8.52E-05,23,0,124,,,,
8.38E-05,38,0,123,,,,
8.45E-05,4,0,124,,,,
8.40E-05,20,0,124,,,,
8.99E-05,45,0,126,,,,
8.47E-05,41,0,126,,,,
8.57E-05,10,0,127,,,,
0.0001782,18,0,130,,,,
8.41E-05,14,0,131,,,,
8.45E-05,27,0,132,,,,
8.39E-05,14,0,132,,,,
8.42E-05,44,0,133,,,,
8.52E-05,18,0,133,,,,
8.35E-05,19,0,134,,,,
8.41E-05,19,0,135,,,,
8.42E-05,32,0,138,,,,
8.34E-05,12,0,143,,,,
8.29E-05,19,0,145,,,,
8.42E-05,33,0,147,,,,
9.45E-05,15,0,148,,,,
8.55E-05,39,0,149,,,,
8.63E-05,42,0,150,,,,
8.40E-05,13,0,145,,,,
8.46E-05,32,0,145,,,,
8.39E-05,23,0,145,,,,
8.39E-05,36,0,146,,,,
8.45E-05,27,0,140,,,,
8.60E-05,18,0,140,,,,
8.41E-05,21,0,141,,,,
8.38E-05,26,0,143,,,,
8.44E-05,3,0,143,,,,
0.0002889,40,0,142,,,,
8.47E-05,33,0,141,,,,
8.40E-05,28,0,139,,,,
8.40E-05,30,0,135,,,,
8.39E-05,32,0,136,,,,
9.17E-05,17,0,136,,,,
8.42E-05,29,0,141,,,,
8.40E-05,35,0,143,,,,
8.41E-05,20,0,144,,,,
8.73E-05,43,0,145,,,,
8.56E-05,7,0,146,,,,
8.59E-05,6,0,147,,,,
9.14E-05,21,0,148,,,,
9.21E-05,25,0,150,,,,
8.39E-05,41,0,151,,,,
8.55E-05,34,0,152,,,,
8.35E-05,3,0,152,,,,
8.50E-05,45,0,150,,,,
8.44E-05,8,0,152,,,,
8.47E-05,25,0,154,,,,
8.40E-05,21,0,151,,,,
9.16E-05,8,0,152,,,,
0.0001055,4,0,153,,,,
0.0001046,4,0,154,,,,
8.51E-05,20,0,156,,,,
8.46E-05,41,0,158,,,,
8.39E-05,10,0,157,,,,
8.45E-05,3,0,158,,,,
8.43E-05,27,0,157,,,,
9.42E-05,2,0,154,,,,
8.53E-05,13,0,156,,,,
8.41E-05,1,0,154,,,,
8.40E-05,30,0,153,,,,
8.35E-05,6,0,153,,,,
9.05E-05,9,0,154,,,,
8.50E-05,8,0,153,,,,
8.43E-05,32,0,151,,,,
8.39E-05,32,0,151,,,,
8.40E-05,15,0,148,,,,
8.40E-05,41,0,150,,,,
9.26E-05,11,0,149,,,,
9.07E-05,27,0,151,,,,
8.43E-05,3,0,152,,,,
8.46E-05,11,0,153,,,,
8.37E-05,29,0,149,,,,
8.34E-05,16,0,151,,,,
8.59E-05,6,0,153,,,,
8.39E-05,7,0,151,,,,
8.70E-05,29,0,152,,,,
8.43E-05,21,0,157,,,,
8.36E-05,16,0,163,,,,
8.41E-05,42,0,165,,,,
8.38E-05,33,0,167,,,,
9.83E-05,7,0,164,,,,
8.95E-05,39,0,161,,,,
8.48E-05,21,0,160,,,,
8.42E-05,36,0,161,,,,
0.0002491,36,0,159,,,,
8.76E-05,34,0,157,,,,
8.51E-05,14,0,158,,,,
8.47E-05,32,0,160,,,,
9.37E-05,19,0,157,,,,
8.52E-05,10,0,159,,,,
8.91E-05,23,0,157,,,,
8.47E-05,40,0,157,,,,
8.46E-05,5,0,157,,,,
8.40E-05,42,0,158,,,,
0.0001076,26,0,163,,,,
8.54E-05,5,0,164,,,,
8.44E-05,21,0,163,,,,
8.41E-05,42,0,164,,,,
0.0002941,32,0,165,,,,
9.25E-05,8,0,167,,,,
8.52E-05,12,0,163,,,,
8.41E-05,38,0,162,,,,
8.50E-05,9,0,162,,,,
8.42E-05,15,0,159,,,,
0.0001249,35,0,162,,,,
8.41E-05,17,0,157,,,,
8.39E-05,28,0,158,,,,
8.37E-05,32,0,159,,,,
8.38E-05,18,0,158,,,,
8.37E-05,32,0,158,,,,
8.41E-05,26,0,157,,,,
9.22E-05,40,0,159,,,,
8.69E-05,32,0,161,,,,
8.67E-05,6,0,161,,,,
8.51E-05,14,0,162,,,,
8.41E-05,17,0,162,,,,
8.38E-05,21,0,161,,,,
9.13E-05,18,0,162,,,,
8.37E-05,20,0,162,,,,
8.48E-05,43,0,162,,,,
8.59E-05,33,0,161,,,,
8.38E-05,14,0,156,,,,
8.40E-05,39,0,158,,,,
8.53E-05,37,0,158,,,,
8.45E-05,1,0,158,,,,
8.54E-05,15,0,159,,,,
0.0001552,29,0,164,,,,
8.52E-05,35,0,171,,,,
8.49E-05,37,0,173,,,,
8.66E-05,37,0,175,,,,
8.39E-05,39,0,172,,,,
8.40E-05,14,0,172,,,,
8.33E-05,24,0,174,,,,
8.41E-05,19,0,174,,,,
8.63E-05,20,0,170,,,,
8.48E-05,12,0,176,,,,
8.40E-05,1,0,174,,,,
8.54E-05,18,0,176,,,,
8.44E-05,18,0,176,,,,
8.44E-05,26,0,178,,,,
8.41E-05,40,0,176,,,,
8.50E-05,42,0,177,,,,
8.54E-05,40,0,178,,,,
8.49E-05,25,0,176,,,,
8.51E-05,30,0,177,,,,
9.25E-05,25,0,179,,,,
8.53E-05,15,0,180,,,,
9.35E-05,44,0,181,,,,
8.44E-05,11,0,183,,,,
9.07E-05,25,0,183,,,,
8.87E-05,45,0,185,,,,
8.46E-05,10,0,186,,,,
8.38E-05,12,0,189,,,,
9.27E-05,28,0,188,,,,
8.41E-05,18,0,190,,,,
8.39E-05,40,0,185,,,,
9.32E-05,20,0,184,,,,
9.09E-05,32,0,187,,,,
8.48E-05,25,0,188,,,,
8.42E-05,5,0,190,,,,
0.0001324,6,0,191,,,,
8.37E-05,22,0,191,,,,
8.39E-05,20,0,189,,,,
8.37E-05,12,0,189,,,,
8.32E-05,15,0,190,,,,
8.46E-05,38,0,188,,,,
8.37E-05,26,0,182,,,,
8.41E-05,9,0,184,,,,
9.07E-05,10,0,182,,,,
8.38E-05,3,0,186,,,,
8.88E-05,2,0,187,,,,
8.35E-05,26,0,188,,,,
8.87E-05,3,0,188,,,,
0.0001209,45,0,186,,,,
8.42E-05,15,0,188,,,,
8.44E-05,4,0,190,,,,
8.44E-05,5,0,189,,,,
8.41E-05,18,0,190,,,,
8.40E-05,11,0,188,,,,
8.40E-05,23,0,187,,,,
0.000168,45,0,190,,,,
9.14E-05,34,0,183,,,,
8.37E-05,3,0,182,,,,
9.92E-05,11,0,180,,,,
8.43E-05,19,0,180,,,,
8.61E-05,3,0,181,,,,
8.39E-05,35,0,182,,,,
8.38E-05,38,0,183,,,,
8.76E-05,41,0,182,,,,
8.48E-05,32,0,183,,,,
8.43E-05,39,0,184,,,,
0.0001067,2,0,184,,,,
8.40E-05,16,0,185,,,,
8.70E-05,30,0,183,,,,
8.53E-05,17,0,184,,,,
8.50E-05,6,0,186,,,,
8.67E-05,5,0,187,,,,
8.44E-05,36,0,185,,,,
8.38E-05,1,0,185,,,,
8.56E-05,40,0,185,,,,
9.18E-05,9,0,185,,,,
8.54E-05,16,0,186,,,,
8.49E-05,30,0,187,,,,
8.47E-05,16,0,187,,,,
8.49E-05,11,0,188,,,,
8.38E-05,15,0,188,,,,
8.38E-05,27,0,187,,,,
8.36E-05,2,0,185,,,,
8.48E-05,40,0,179,,,,
8.35E-05,36,0,179,,,,
9.11E-05,35,0,183,,,,
8.40E-05,45,0,184,,,,
0.0002168,20,0,179,,,,
8.41E-05,30,0,177,,,,
8.37E-05,17,0,178,,,,
9.28E-05,26,0,179,,,,
8.41E-05,9,0,180,,,,
8.40E-05,31,0,181,,,,
9.31E-05,21,0,183,,,,
8.45E-05,18,0,185,,,,
8.41E-05,18,0,186,,,,
8.40E-05,12,0,187,,,,
8.39E-05,13,0,188,,,,
8.88E-05,4,0,187,,,,
8.47E-05,19,0,186,,,,
8.71E-05,17,0,183,,,,
8.60E-05,29,0,184,,,,
8.39E-05,38,0,185,,,,
8.43E-05,15,0,186,,,,
8.42E-05,5,0,188,,,,
8.40E-05,41,0,188,,,,
8.43E-05,44,0,190,,,,
8.35E-05,20,0,190,,,,
8.40E-05,30,0,190,,,,
8.45E-05,30,0,196,,,,
8.38E-05,28,0,189,,,,
8.39E-05,13,0,188,,,,
8.38E-05,39,0,190,,,,
8.44E-05,21,0,191,,,,
8.88E-05,4,0,192,,,,
8.39E-05,3,0,191,,,,
8.39E-05,37,0,191,,,,
8.40E-05,25,0,188,,,,
0.0001056,41,0,191,,,,
8.44E-05,44,0,187,,,,
8.46E-05,14,0,189,,,,
8.57E-05,18,0,189,,,,
0.0001017,43,0,189,,,,
0.0001309,28,0,190,,,,
8.60E-05,32,0,190,,,,
8.35E-05,41,0,191,,,,
8.37E-05,9,0,192,,,,
8.31E-05,7,0,191,,,,
9.08E-05,19,0,192,,,,
8.34E-05,29,0,192,,,,
8.37E-05,34,0,193,,,,
8.35E-05,26,0,195,,,,
8.31E-05,4,0,196,,,,
8.32E-05,33,0,197,,,,
8.68E-05,19,0,195,,,,
8.30E-05,43,0,194,,,,
8.39E-05,5,0,195,,,,
8.36E-05,24,0,196,,,,
8.35E-05,32,0,197,,,,
8.41E-05,14,0,193,,,,
8.93E-05,15,0,192,,,,
8.56E-05,36,0,195,,,,
8.48E-05,37,0,195,,,,
8.40E-05,27,0,196,,,,
8.61E-05,30,0,197,,,,
8.29E-05,43,0,195,,,,
8.42E-05,18,0,198,,,,
8.36E-05,26,0,199,,,,
8.70E-05,22,0,197,,,,
8.39E-05,18,0,201,,,,
8.40E-05,34,0,202,,,,
8.53E-05,4,0,200,,,,
8.38E-05,42,0,203,,,,
8.39E-05,39,0,205,,,,
8.44E-05,16,0,206,,,,
8.42E-05,7,0,207,,,,
8.64E-05,22,0,208,,,,
8.40E-05,14,0,210,,,,
8.34E-05,7,0,211,,,,
8.44E-05,39,0,210,,,,
9.18E-05,1,0,213,,,,
8.40E-05,5,0,214,,,,
8.67E-05,29,0,213,,,,
8.64E-05,42,0,214,,,,
0.0001102,20,0,215,,,,
8.36E-05,41,0,216,,,,
8.33E-05,15,0,216,,,,
8.28E-05,1,0,216,,,,
9.15E-05,6,0,213,,,,
8.66E-05,2,0,213,,,,
8.39E-05,19,0,213,,,,
8.54E-05,7,0,214,,,,
8.41E-05,31,0,215,,,,
8.42E-05,11,0,216,,,,
8.39E-05,25,0,215,,,,
8.46E-05,13,0,216,,,,
0.0001474,35,0,211,,,,
8.46E-05,7,0,212,,,,
8.79E-05,21,0,203,,,,
8.41E-05,9,0,202,,,,
9.46E-05,22,0,204,,,,
9.13E-05,37,0,203,,,,
8.41E-05,35,0,204,,,,
8.57E-05,37,0,209,,,,
8.47E-05,36,0,210,,,,
8.50E-05,25,0,209,,,,
9.09E-05,43,0,209,,,,
8.40E-05,20,0,208,,,,
8.40E-05,1,0,209,,,,
8.45E-05,33,0,210,,,,
8.44E-05,18,0,212,,,,
8.44E-05,12,0,218,,,,
0.0001279,25,0,212,,,,
8.55E-05,29,0,213,,,,
9.00E-05,33,0,215,,,,
8.48E-05,26,0,216,,,,
8.42E-05,38,0,216,,,,
8.42E-05,14,0,217,,,,
8.44E-05,43,0,217,,,,
8.39E-05,23,0,218,,,,
9.17E-05,8,0,219,,,,
8.45E-05,27,0,221,,,,
8.51E-05,12,0,221,,,,
8.38E-05,40,0,220,,,,
8.41E-05,43,0,214,,,,
8.40E-05,33,0,216,,,,
8.40E-05,29,0,217,,,,
8.40E-05,21,0,212,,,,
8.34E-05,29,0,209,,,,
8.38E-05,45,0,212,,,,
0.0001055,21,0,211,,,,
0.0001196,44,0,214,,,,
8.44E-05,31,0,215,,,,
8.35E-05,21,0,216,,,,
8.32E-05,24,0,213,,,,
8.38E-05,12,0,213,,,,
8.41E-05,17,0,215,,,,
8.88E-05,33,0,215,,,,
8.37E-05,25,0,220,,,,
8.29E-05,14,0,223,,,,
0.000124,9,0,223,,,,
0.0001185,4,0,224,,,,
8.36E-05,11,0,220,,,,
8.40E-05,27,0,220,,,,
8.43E-05,44,0,221,,,,
8.47E-05,39,0,224,,,,
8.49E-05,41,0,225,,,,
8.49E-05,6,0,226,,,,
0.0001749,28,0,227,,,,
8.99E-05,6,0,229,,,,
8.42E-05,17,0,232,,,,
9.39E-05,15,0,233,,,,
8.40E-05,24,0,229,,,,
8.46E-05,34,0,231,,,,
8.39E-05,24,0,232,,,,
8.41E-05,40,0,234,,,,
8.65E-05,33,0,239,,,,
8.40E-05,24,0,242,,,,
8.55E-05,28,0,243,,,,
8.45E-05,23,0,239,,,,
8.39E-05,35,0,243,,,,
8.41E-05,32,0,237,,,,
8.51E-05,33,0,235,,,,
9.66E-05,17,0,236,,,,
0.0001069,37,0,237,,,,
9.59E-05,31,0,233,,,,
8.63E-05,36,0,234,,,,
8.49E-05,4,0,233,,,,
9.95E-05,42,0,228,,,,
8.70E-05,40,0,230,,,,
8.46E-05,16,0,229,,,,
9.00E-05,8,0,231,,,,
9.48E-05,25,0,233,,,,
8.51E-05,8,0,232,,,,
8.46E-05,2,0,233,,,,
8.43E-05,20,0,234,,,,
8.43E-05,29,0,229,,,,
8.39E-05,43,0,228,,,,
8.43E-05,23,0,230,,,,
8.46E-05,28,0,231,,,,
8.42E-05,27,0,231,,,,
