cas operacie,vlozene cislo,priorita,velkost frontu,,,
0.0014387,5,717,62,,,
0.001402,31,64,63,,,
0.0015752,2,2532,63,,,
0.0021281,16,3175,62,,,
0.001474,27,461,62,,,
0.0013389,10,6435,60,,,
0.0014332,30,7362,59,,,
0.0017628,8,596,59,,,
0.001632,20,5450,60,,,
0.0015593,24,1768,61,,,
0.0021784,28,1014,62,,,
0.0021924,34,6150,63,,,
0.0016001,13,994,64,,,
0.0021142,17,8317,65,,,
0.0017689,1,1432,66,,,
0.0016231,31,1318,67,,,
0.0017965,25,1830,68,,,
0.0007717,11,9398,69,,,
0.0018376,28,5832,69,,,
0.0018455,32,735,69,,,
0.0019317,25,604,68,,,
0.0015238,27,2783,64,,,
0.0014586,4,7883,65,,,
0.0014299,24,4124,62,,,
0.0019215,21,6570,62,,,
0.0013877,14,681,59,,,
0.0014454,18,7341,60,,,
0.0019958,26,4191,60,,,
0.0020381,32,4773,60,,,
0.0014348,9,1883,60,,,
0.002036,10,2892,59,,,
0.0016258,7,7150,60,,,
0.0014426,3,1437,60,,,
0.0017152,34,6159,61,,,
0.0014554,7,910,61,,,
0.0015194,30,7144,61,,,
0.0030413,9,2861,62,,,
0.004161,11,7585,62,,,
0.0016187,18,1620,63,,,
0.0003851,5,9865,64,,,
0.0016167,20,5208,65,,,
0.00185,28,8651,64,,,
0.0014214,26,2296,64,,,
0.0009093,3,9123,65,,,
0.0015797,17,967,66,,,
0.0025012,35,856,67,,,
0.0016351,1,6766,67,,,
0.0016035,35,956,67,,,
0.0034588,25,6393,66,,,
0.0017529,26,5996,67,,,
0.002076,1,3326,68,,,
0.0007839,9,9229,69,,,
0.0026142,2,3403,70,,,
0.0021714,26,1670,71,,,
0.0017407,12,4190,71,,,
0.0026472,28,3002,71,,,
